feed_title,feed_link,feed_description,feed_language,feed_managing_editor,feed_web_master,feed_pub_date,feed_last_build_date,feed_generator,feed_docs,feed_managingEditor,feed_webMaster,feed_ttl,item_title,item_link,item_description,item_pub_date,item_guid,item_category
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Expert Opinion on Ethics of AI in Evaluations,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Deutsches-Zentrum-fuer-Integrations-und-Migrationsforschung-DeZIM-e-V/2024/05/5535128.html#track=feed-callforbids,Erf&uuml;llungsort: 10117 BerlinVergabestelle: Deutsches Zentrum f&#252;r Integrations- und Migrationsforschung (DeZIM) e.V.Angebotsfrist:  24.05.2024 12:00 Veröffentlichungsende:  24.05.2024 12:00,2024-05-07T14:30:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Deutsches-Zentrum-fuer-Integrations-und-Migrationsforschung-DeZIM-e-V/2024/05/5535128.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Umzug des Arsenal - Institut für Film und Videokunst e.V.,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Arsenal-Institut-fuer-Film-und-Videokunst-e-V/2024/05/5523174.html#track=feed-callforbids,Erf&uuml;llungsort:  BerlinVergabestelle: Arsenal - Institut f&#252;r Film und Videokunst e.V.Angebotsfrist:  25.06.2024 12:00 Veröffentlichungsende:  25.06.2024 12:00,2024-05-07T14:00:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Arsenal-Institut-fuer-Film-und-Videokunst-e-V/2024/05/5523174.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Lieferung von Ausstattungsgegenständen für Asylunterkünfte für das Weimarer Land in 3 Losen,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663917.html#track=feed-callforbids,Erf&uuml;llungsort:  Lieferadresse ApoldaVergabestelle: Landratsamt Weimarer LandAngebotsfrist:  23.05.2024 11:00 Veröffentlichungsende:  23.05.2024 11:00,2024-05-07T13:50:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663917.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Gardelegen - Sporthalle Schillerstraße - Sanierung Beleuchtungsanlage, Elektroinstallation",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663930.html#track=feed-callforbids,Erf&uuml;llungsort:  Schillerstra&#223;e 14 39638 Hansestadt GardelegenVergabestelle: Hansestadt GardelegenAngebotsfrist:  28.05.2024 13:15 Veröffentlichungsende:  28.05.2024 13:15,2024-05-07T13:40:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663930.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Neubau eines Feuenvehrgerätehauses mit 6 Stellplätzen in Loitz LOS 11,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Stadt-Loitz/2024/05/5534936.html#track=feed-callforbids,"Erf&uuml;llungsort: 17121 LoitzVergabestelle: Stadt Loitz, Lange Stra&#223;e 83, 17121 LoitzAngebotsfrist:  30.05.2024 10:00 Veröffentlichungsende:  07.06.2024 00:00",2024-05-07T13:15:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Stadt-Loitz/2024/05/5534936.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Experimentelle Versuche zur explosionstechnischen Entkopplung,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663891.html#track=feed-callforbids,Erf&uuml;llungsort:  Das Forschungsprojekt wird am Standort des Auftragnehmers durchgef&#252;hrt.Vergabestelle: Berufsgenossenschaft Holz und MetallAngebotsfrist:  06.06.2024 10:00 Veröffentlichungsende:  06.06.2024 10:00,2024-05-07T13:06:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663891.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Neubau eines Feuenvehrgerätehauses mit 6 Stellplätzen in Loitz LOS 10,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Stadt-Loitz/2024/05/5534859.html#track=feed-callforbids,"Erf&uuml;llungsort: 17121 17121 LoitzVergabestelle: Stadt Loitz, Lange Stra&#223;e 83, 17121 LoitzAngebotsfrist:  30.05.2024 10:30 Veröffentlichungsende:  07.06.2024 00:00",2024-05-07T13:00:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Stadt-Loitz/2024/05/5534859.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Baumpflege- und Verkehrssicherungsarbeiten im Schlosspark Wiligrad,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Staatliche-Schloesser-Gaerten-und-Kunstsammlungen-Mecklenburg-Vorpommern/2024/05/5534916.html#track=feed-callforbids,"Erf&uuml;llungsort: 19069 Schlosspark WiligradVergabestelle: Staatliche Schl&#246;sser, G&#228;rten und Kunstsammlungen Mecklenburg-VorpommernAngebotsfrist: Veröffentlichungsende:  08.08.2024 00:00",2024-05-07T13:00:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Staatliche-Schloesser-Gaerten-und-Kunstsammlungen-Mecklenburg-Vorpommern/2024/05/5534916.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Beschaffung von Bekleidung für das Thüringer Landesverwaltungsamt Erstaufnahmeeinrichtung für Flüchtlinge Suhl,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663865.html#track=feed-callforbids,Erf&uuml;llungsort:  Th&#252;ringer Landesverwaltungsamt Erstaufnahmeeinrichtung Suhl Weidbergstra&#223;e 24 -26 98527 SuhlVergabestelle: Th&#252;ringer LandesverwaltungsamtAngebotsfrist:  21.05.2024 10:00 Veröffentlichungsende:  21.05.2024 10:00,2024-05-07T12:22:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663865.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Förderprogramm DigitalPakt Burger Roland-Gymnasium Burg, Datennetz- und Elektroinstallation",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663783.html#track=feed-callforbids,"Erf&uuml;llungsort: 39288 Br&#252;derstra&#223;e 46, 39288 BurgVergabestelle: Landkreis Jerichower LandAngebotsfrist:  23.05.2024 13:30 Veröffentlichungsende:  23.05.2024 13:30",2024-05-07T11:33:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663783.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Kanalbauarbeiten,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663808.html#track=feed-callforbids,"Erf&uuml;llungsort:  Werratal-Kaserne Bad Salzungen, Hersfelder Stra&#223;e 3, 36433 Bad SalzungenVergabestelle: Th&#252;ringer Landesamt f&#252;r Bau und Verkehr, Hochbau und LiegenschaftenAngebotsfrist:  31.05.2024 08:00 Veröffentlichungsende:  31.05.2024 08:00",2024-05-07T11:26:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663808.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"SekS ""J.W.v.Goethe"" Merseburg - Brauhausturnhalle - Hydraulische Optimierung Heizung",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/658002.html#track=feed-callforbids,Erf&uuml;llungsort:  06217 Merseburg Brauhausstra&#223;e 3Vergabestelle: Landkreis Saalekreis - VergabestelleAngebotsfrist:  29.05.2024 10:00 Veröffentlichungsende:  29.05.2024 10:00,2024-05-07T11:01:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/658002.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Energetische Sanierung KITA ""Kleine Strolche"" in 99734 Nordhausen; Los 05 - Rohbau",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/662648.html#track=feed-callforbids,Erf&uuml;llungsort:  Th&#252;ringen 99734 Nordhausen Carl von Ossietzky Stra&#223;e 1-2Vergabestelle: Stadt NordhausenAngebotsfrist:  29.05.2024 10:00 Veröffentlichungsende:  29.05.2024 10:00,2024-05-07T10:50:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/662648.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,IM - Business Creativity - Design Thinking & Lego® Serious Play® - Hamburg,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663766.html#track=feed-callforbids,Erf&uuml;llungsort:  Das Seminar ist in Hamburg durchzuf&#252;hren. Die R&#228;umlichkeiten sind durch den Bildungstr&#228;ger zur Verf&#252;gung zu stellen.Vergabestelle: BundeswehrverwaltungAngebotsfrist:  06.06.2024 13:00 Veröffentlichungsende:  06.06.2024 13:00,2024-05-07T10:50:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663766.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Ersatzneubau Feuerwehrgerätehaus in Klöden/ Jessen (Elster), Los 03 - Dachdecker/- klempner",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/662912.html#track=feed-callforbids,"Erf&uuml;llungsort:  06917 Jessen (Elster), OT Kl&#246;den, An den Linden, Landkreis Wittenberg, Sachsen-AnhaltVergabestelle: Stadt Jessen (Elster)Angebotsfrist:  30.05.2024 09:50 Veröffentlichungsende:  30.05.2024 09:50",2024-05-07T10:44:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/662912.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Heizungsinstallation,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663741.html#track=feed-callforbids,"Erf&uuml;llungsort:  Schloss- und Parkanlage Reinhardsbrunn Denkmalrechtliche und bauliche Sicherungsma&#223;nahmen Reinhardsbrunn 05 99894 FriedrichrodaVergabestelle: Th&#252;ringer Landesamt f&#252;r Bau und Verkehr, Hochbau und LiegenschaftenAngebotsfrist:  29.05.2024 08:00 Veröffentlichungsende:  29.05.2024 08:00",2024-05-07T10:38:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663741.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-07T17:21:25Z,2024-05-07T17:21:25Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,B0/L0 Flickvertrag 2024,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663743.html#track=feed-callforbids,"Erf&uuml;llungsort:  DEE0, an diversen Bundes- und Landesstra&#223;en im Landkreis Harz und im SalzlandkreisVergabestelle: Landesstra&#223;enbaubeh&#246;rde Sachsen-AnhaltAngebotsfrist:  30.05.2024 13:00 Veröffentlichungsende:  30.05.2024 13:00",2024-05-07T10:33:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/663743.html,
